id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,production_companies,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,cast,director,features_text
1452,Superman Returns,MOVIE,"Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest too felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel.",2006,,154.0,"[""Adventure"", ""Fantasy"", ""Action"", ""Science Fiction""]",[],,"[""DC Comics"", ""Legendary Pictures"", ""Warner Bros."", ""Bad Hat Harry Productions""]",,0,0,57.925623,5.4,"[""Brandon Routh"", ""Kevin Spacey"", ""Kate Bosworth"", ""James Marsden"", ""Parker Posey"", ""Frank Langella"", ""Sam Huntington"", ""Eva Marie Saint"", ""Marlon Brando"", ""Kal Penn"", ""Tristan Lake Leabu"", ""David Fabrizio"", ""Ian Roberts"", ""Vincent Stone"", ""Jack Larson"", ""Noel Neill"", ""Keegan Joyce"", ""Jordana Beatty""]",Bryan Singer,"Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest too felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel. Superman returns to discover his 5-year absence has allowed Lex Luthor to walk free, and that those he was closest too felt abandoned and have moved on. Luthor plots his ultimate revenge that could see millions killed and change the face of the planet forever, as well as ridding himself of the Man of Steel. [""Adventure"", ""Fantasy"", ""Action"", ""Science Fiction""] [""Adventure"", ""Fantasy"", ""Action"", ""Science Fiction""] [""Adventure"", ""Fantasy"", ""Action"", ""Science Fiction""] [""DC Comics"", ""Legendary Pictures"", ""Warner Bros."", ""Bad Hat Harry Productions""] [""DC Comics"", ""Legendary Pictures"", ""Warner Bros."", ""Bad Hat Harry Productions""] [""Brandon Routh"", ""Kevin Spacey"", ""Kate Bosworth"", ""James Marsden"", ""Parker Posey"", ""Frank Langella"", ""Sam Huntington"", ""Eva Marie Saint"", ""Marlon Brando"", ""Kal Penn"", ""Tristan Lake Leabu"", ""David Fabrizio"", ""Ian Roberts"", ""Vincent Stone"", ""Jack Larson"", ""Noel Neill"", ""Keegan Joyce"", ""Jordana Beatty""] Bryan Singer Superman Returns"
10764,Quantum of Solace,MOVIE,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined.",2008,,106.0,"[""Adventure"", ""Action"", ""Thriller"", ""Crime""]",[],,"[""Eon Productions""]",,0,0,107.928811,6.1,[],Marc Forster,"Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined. Quantum of Solace continues the adventures of James Bond after Casino Royale. Betrayed by Vesper, the woman he loved, 007 fights the urge to make his latest mission personal. Pursuing his determination to uncover the truth, Bond and M interrogate Mr. White, who reveals that the organization that blackmailed Vesper is far more complex and dangerous than anyone had imagined. [""Adventure"", ""Action"", ""Thriller"", ""Crime""] [""Adventure"", ""Action"", ""Thriller"", ""Crime""] [""Adventure"", ""Action"", ""Thriller"", ""Crime""] [""Eon Productions""] [""Eon Productions""] [] Marc Forster Quantum of Solace"
58,Pirates of the Caribbean: Dead Man's Chest,MOVIE,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.",2006,,151.0,"[""Adventure"", ""Fantasy"", ""Action""]",[],,"[""Walt Disney Pictures"", ""Jerry Bruckheimer Films"", ""Second Mate Productions""]",,0,0,145.847379,7.0,[],Gore Verbinski,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation. Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation. [""Adventure"", ""Fantasy"", ""Action""] [""Adventure"", ""Fantasy"", ""Action""] [""Adventure"", ""Fantasy"", ""Action""] [""Walt Disney Pictures"", ""Jerry Bruckheimer Films"", ""Second Mate Productions""] [""Walt Disney Pictures"", ""Jerry Bruckheimer Films"", ""Second Mate Productions""] [] Gore Verbinski Pirates of the Caribbean: Dead Man's Chest"
57201,The Lone Ranger,MOVIE,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice.",2013,,149.0,"[""Action"", ""Adventure"", ""Western""]",[],,"[""Walt Disney Pictures"", ""Jerry Bruckheimer Films"", ""Infinitum Nihil"", ""Silver Bullet Productions (II)"", ""Blind Wink Productions"", ""Classic Media""]",,0,0,49.046956,5.9,[],Gore Verbinski,"The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice. The Texas Rangers chase down a gang of outlaws led by Butch Cavendish, but the gang ambushes the Rangers, seemingly killing them all. One survivor is found, however, by an American Indian named Tonto, who nurses him back to health. The Ranger, donning a mask and riding a white stallion named Silver, teams up with Tonto to bring the unscrupulous gang and others of that ilk to justice. [""Action"", ""Adventure"", ""Western""] [""Action"", ""Adventure"", ""Western""] [""Action"", ""Adventure"", ""Western""] [""Walt Disney Pictures"", ""Jerry Bruckheimer Films"", ""Infinitum Nihil"", ""Silver Bullet Productions (II)"", ""Blind Wink Productions"", ""Classic Media""] [""Walt Disney Pictures"", ""Jerry Bruckheimer Films"", ""Infinitum Nihil"", ""Silver Bullet Productions (II)"", ""Blind Wink Productions"", ""Classic Media""] [] Gore Verbinski The Lone Ranger"
49521,Man of Steel,MOVIE,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind.",2013,,143.0,"[""Action"", ""Adventure"", ""Fantasy"", ""Science Fiction""]",[],,"[""Legendary Pictures"", ""Warner Bros."", ""DC Entertainment"", ""Syncopy"", ""Cruel and Unusual Films""]",,0,0,99.398009,6.5,"[""Henry Cavill"", ""Amy Adams"", ""Michael Shannon"", ""Kevin Costner"", ""Diane Lane"", ""Russell Crowe"", ""Laurence Fishburne"", ""Antje Traue"", ""Christopher Meloni"", ""Jadin Gould"", ""Tahmoh Penikett"", ""Ayelet Zurer"", ""Richard Schiff"", ""Dylan Sprayberry"", ""Michael Kelly"", ""Carla Gugino"", ""Richard Cetrone"", ""Mackenzie Gray"", ""Julian Richings"", ""Mary Black"", ""Samantha Jo"", ""Rebecca Buller"", ""Christina Wren"", ""David Lewis"", ""Doug Abrahams"", ""Brad Kelly"", ""Alessandro Juliani"", ""Jack Foley"", ""Robert Gerdisch"", ""Harry Lennix"", ""Jacqueline Scislowski"", ""Sean Campbell"", ""Raj Lal""]",Zack Snyder,"A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind. A young boy learns that he has extraordinary powers and is not of this earth. As a young man, he journeys to discover where he came from and what he was sent here to do. But the hero in him must emerge if he is to save the world from annihilation and become the symbol of hope for all mankind. [""Action"", ""Adventure"", ""Fantasy"", ""Science Fiction""] [""Action"", ""Adventure"", ""Fantasy"", ""Science Fiction""] [""Action"", ""Adventure"", ""Fantasy"", ""Science Fiction""] [""Legendary Pictures"", ""Warner Bros."", ""DC Entertainment"", ""Syncopy"", ""Cruel and Unusual Films""] [""Legendary Pictures"", ""Warner Bros."", ""DC Entertainment"", ""Syncopy"", ""Cruel and Unusual Films""] [""Henry Cavill"", ""Amy Adams"", ""Michael Shannon"", ""Kevin Costner"", ""Diane Lane"", ""Russell Crowe"", ""Laurence Fishburne"", ""Antje Traue"", ""Christopher Meloni"", ""Jadin Gould"", ""Tahmoh Penikett"", ""Ayelet Zurer"", ""Richard Schiff"", ""Dylan Sprayberry"", ""Michael Kelly"", ""Carla Gugino"", ""Richard Cetrone"", ""Mackenzie Gray"", ""Julian Richings"", ""Mary Black"", ""Samantha Jo"", ""Rebecca Buller"", ""Christina Wren"", ""David Lewis"", ""Doug Abrahams"", ""Brad Kelly"", ""Alessandro Juliani"", ""Jack Foley"", ""Robert Gerdisch"", ""Harry Lennix"", ""Jacqueline Scislowski"", ""Sean Campbell"", ""Raj Lal""] Zack Snyder Man of Steel"
2454,The Chronicles of Narnia: Prince Caspian,MOVIE,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir.",2008,,150.0,"[""Adventure"", ""Family"", ""Fantasy""]",[],,"[""Walt Disney"", ""Walden Media"", ""Stillking Films"", ""Ozumi Films"", ""Propeler"", ""Silverbell Films"", ""Revolution Sun Studios""]",,0,0,53.978602,6.3,"[""Ben Barnes"", ""William Moseley"", ""Anna Popplewell"", ""Skandar Keynes"", ""Georgie Henley"", ""Sergio Castellitto"", ""Alicia Borrachero"", ""Peter Dinklage"", ""Warwick Davis"", ""Vincent Grass"", ""Pierfrancesco Favino"", ""Dami\u00e1n Alc\u00e1zar"", ""Sim\u00f3n Andreu"", ""Predrag Bjelac"", ""Shane Rangi"", ""Cornell John"", ""Liam Neeson"", ""Ken Stott"", ""Tilda Swinton"", ""Eddie Izzard"", ""Kl\u00e1ra Issov\u00e1""]",Andrew Adamson,"One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir. One year after their incredible adventures in the Lion, the Witch and the Wardrobe, Peter, Edmund, Lucy and Susan Pevensie return to Narnia to aid a young prince whose life has been threatened by the evil King Miraz. Now, with the help of a colorful cast of new characters, including Trufflehunter the badger and Nikabrik the dwarf, the Pevensie clan embarks on an incredible quest to ensure that Narnia is returned to its rightful heir. [""Adventure"", ""Family"", ""Fantasy""] [""Adventure"", ""Family"", ""Fantasy""] [""Adventure"", ""Family"", ""Fantasy""] [""Walt Disney"", ""Walden Media"", ""Stillking Films"", ""Ozumi Films"", ""Propeler"", ""Silverbell Films"", ""Revolution Sun Studios""] [""Walt Disney"", ""Walden Media"", ""Stillking Films"", ""Ozumi Films"", ""Propeler"", ""Silverbell Films"", ""Revolution Sun Studios""] [""Ben Barnes"", ""William Moseley"", ""Anna Popplewell"", ""Skandar Keynes"", ""Georgie Henley"", ""Sergio Castellitto"", ""Alicia Borrachero"", ""Peter Dinklage"", ""Warwick Davis"", ""Vincent Grass"", ""Pierfrancesco Favino"", ""Dami\u00e1n Alc\u00e1zar"", ""Sim\u00f3n Andreu"", ""Predrag Bjelac"", ""Shane Rangi"", ""Cornell John"", ""Liam Neeson"", ""Ken Stott"", ""Tilda Swinton"", ""Eddie Izzard"", ""Kl\u00e1ra Issov\u00e1""] Andrew Adamson The Chronicles of Narnia: Prince Caspian"
24428,The Avengers,MOVIE,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins!",2012,,143.0,"[""Science Fiction"", ""Action"", ""Adventure""]",[],,"[""Paramount Pictures"", ""Marvel Studios""]",,0,0,144.448633,7.4,[],,"When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins! When an unexpected enemy emerges and threatens global safety and security, Nick Fury, director of the international peacekeeping agency known as S.H.I.E.L.D., finds himself in need of a team to pull the world back from the brink of disaster. Spanning the globe, a daring recruitment effort begins! [""Science Fiction"", ""Action"", ""Adventure""] [""Science Fiction"", ""Action"", ""Adventure""] [""Science Fiction"", ""Action"", ""Adventure""] [""Paramount Pictures"", ""Marvel Studios""] [""Paramount Pictures"", ""Marvel Studios""] [] nan The Avengers"
1865,Pirates of the Caribbean: On Stranger Tides,MOVIE,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past.",2011,,136.0,"[""Adventure"", ""Action"", ""Fantasy""]",[],,"[""Walt Disney Pictures"", ""Jerry Bruckheimer Films"", ""Moving Picture Company (MPC)""]",,0,0,135.413856,6.4,[],Rob Marshall,"Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past. Captain Jack Sparrow crosses paths with a woman from his past, and he's not sure if it's love -- or if she's a ruthless con artist who's using him to find the fabled Fountain of Youth. When she forces him aboard the Queen Anne's Revenge, the ship of the formidable pirate Blackbeard, Jack finds himself on an unexpected adventure in which he doesn't know who to fear more: Blackbeard or the woman from his past. [""Adventure"", ""Action"", ""Fantasy""] [""Adventure"", ""Action"", ""Fantasy""] [""Adventure"", ""Action"", ""Fantasy""] [""Walt Disney Pictures"", ""Jerry Bruckheimer Films"", ""Moving Picture Company (MPC)""] [""Walt Disney Pictures"", ""Jerry Bruckheimer Films"", ""Moving Picture Company (MPC)""] [] Rob Marshall Pirates of the Caribbean: On Stranger Tides"
41154,Men in Black 3,MOVIE,"Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind.",2012,,106.0,"[""Action"", ""Comedy"", ""Science Fiction""]",[],,"[""Amblin Entertainment"", ""Media Magik Entertainment"", ""Imagenation Abu Dhabi FZ"", ""Hemisphere Media Capital"", ""Parkes/MacDonald Productions""]",,0,0,52.035179,6.2,[],Barry Sonnenfeld,"Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind. Agents J (Will Smith) and K (Tommy Lee Jones) are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K (Josh Brolin) to save his partner, the agency, and the future of humankind. [""Action"", ""Comedy"", ""Science Fiction""] [""Action"", ""Comedy"", ""Science Fiction""] [""Action"", ""Comedy"", ""Science Fiction""] [""Amblin Entertainment"", ""Media Magik Entertainment"", ""Imagenation Abu Dhabi FZ"", ""Hemisphere Media Capital"", ""Parkes/MacDonald Productions""] [""Amblin Entertainment"", ""Media Magik Entertainment"", ""Imagenation Abu Dhabi FZ"", ""Hemisphere Media Capital"", ""Parkes/MacDonald Productions""] [] Barry Sonnenfeld Men in Black 3"
122917,The Hobbit: The Battle of the Five Armies,MOVIE,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands.",2014,,144.0,"[""Action"", ""Adventure"", ""Fantasy""]",[],,"[""WingNut Films"", ""New Line Cinema"", ""Warner Bros. Pictures"", ""3Foot7"", ""Metro-Goldwyn-Mayer (MGM)""]",,0,0,120.965743,7.1,[],Peter Jackson,"Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands. Immediately after the events of The Desolation of Smaug, Bilbo and the dwarves try to defend Erebor's mountain of treasure from others who claim it: the men of the ruined Laketown and the elves of Mirkwood. Meanwhile an army of Orcs led by Azog the Defiler is marching on Erebor, fueled by the rise of the dark lord Sauron. Dwarves, elves and men must unite, and the hope for Middle-Earth falls into Bilbo's hands. [""Action"", ""Adventure"", ""Fantasy""] [""Action"", ""Adventure"", ""Fantasy""] [""Action"", ""Adventure"", ""Fantasy""] [""WingNut Films"", ""New Line Cinema"", ""Warner Bros. Pictures"", ""3Foot7"", ""Metro-Goldwyn-Mayer (MGM)""] [""WingNut Films"", ""New Line Cinema"", ""Warner Bros. Pictures"", ""3Foot7"", ""Metro-Goldwyn-Mayer (MGM)""] [] Peter Jackson The Hobbit: The Battle of the Five Armies"
1930,The Amazing Spider-Man,MOVIE,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero.",2012,,136.0,"[""Action"", ""Adventure"", ""Fantasy""]",[],,"[""Columbia Pictures"", ""Laura Ziskin Productions"", ""Marvel Entertainment""]",,0,0,89.866276,6.5,[],Marc Webb,"Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero. Peter Parker is an outcast high schooler abandoned by his parents as a boy, leaving him to be raised by his Uncle Ben and Aunt May. Like most teenagers, Peter is trying to figure out who he is and how he got to be the person he is today. As Peter discovers a mysterious briefcase that belonged to his father, he begins a quest to understand his parents' disappearance – leading him directly to Oscorp and the lab of Dr. Curt Connors, his father's former partner. As Spider-Man is set on a collision course with Connors' alter ego, The Lizard, Peter will make life-altering choices to use his powers and shape his destiny to become a hero. [""Action"", ""Adventure"", ""Fantasy""] [""Action"", ""Adventure"", ""Fantasy""] [""Action"", ""Adventure"", ""Fantasy""] [""Columbia Pictures"", ""Laura Ziskin Productions"", ""Marvel Entertainment""] [""Columbia Pictures"", ""Laura Ziskin Productions"", ""Marvel Entertainment""] [] Marc Webb The Amazing Spider-Man"
20662,Robin Hood,MOVIE,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",2010,,140.0,"[""Action"", ""Adventure""]",[],,"[""Imagine Entertainment"", ""Universal Pictures"", ""Scott Free Productions"", ""Relativity Media""]",,0,0,37.668301,6.2,[],Ridley Scott,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey. When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey. [""Action"", ""Adventure""] [""Action"", ""Adventure""] [""Action"", ""Adventure""] [""Imagine Entertainment"", ""Universal Pictures"", ""Scott Free Productions"", ""Relativity Media""] [""Imagine Entertainment"", ""Universal Pictures"", ""Scott Free Productions"", ""Relativity Media""] [] Ridley Scott Robin Hood"
57158,The Hobbit: The Desolation of Smaug,MOVIE,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.",2013,,161.0,"[""Adventure"", ""Fantasy""]",[],,"[""WingNut Films"", ""New Line Cinema"", ""Warner Bros. Pictures"", ""Metro-Goldwyn-Mayer (MGM)""]",,0,0,94.370564,7.6,[],Peter Jackson,"The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug. The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug. [""Adventure"", ""Fantasy""] [""Adventure"", ""Fantasy""] [""Adventure"", ""Fantasy""] [""WingNut Films"", ""New Line Cinema"", ""Warner Bros. Pictures"", ""Metro-Goldwyn-Mayer (MGM)""] [""WingNut Films"", ""New Line Cinema"", ""Warner Bros. Pictures"", ""Metro-Goldwyn-Mayer (MGM)""] [] Peter Jackson The Hobbit: The Desolation of Smaug"
2268,The Golden Compass,MOVIE,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny.",2007,,113.0,"[""Adventure"", ""Fantasy""]",[],,"[""New Line Cinema"", ""Ingenious Film Partners"", ""Depth of Field"", ""Scholastic Productions""]",,0,0,42.990906,5.8,"[""Dakota Blue Richards"", ""Nicole Kidman"", ""Daniel Craig"", ""Sam Elliott"", ""Eva Green"", ""Freddie Highmore"", ""Ian McKellen"", ""Ben Walker"", ""Ian McShane"", ""Kristin Scott Thomas"", ""Kathy Bates"", ""Jim Carter"", ""Tom Courtenay"", ""Christopher Lee"", ""Simon McBurney"", ""Jack Shepherd"", ""Magda Szubanski"", ""Derek Jacobi"", ""Clare Higgins"", ""Charlie Rowe"", ""Steven Loton"", ""Michael Antoniou"", ""Mark Mottram"", ""Hattie Morahan"", ""Jason Watkins"", ""Sam Hoare"", ""Brian Nickels"", ""Thomas Arnold"", ""Helen Soraya""]",Chris Weitz,"After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny. After overhearing a shocking secret, precocious orphan Lyra Belacqua trades her carefree existence roaming the halls of Jordan College for an otherworldly adventure in the far North, unaware that it's part of her destiny. [""Adventure"", ""Fantasy""] [""Adventure"", ""Fantasy""] [""Adventure"", ""Fantasy""] [""New Line Cinema"", ""Ingenious Film Partners"", ""Depth of Field"", ""Scholastic Productions""] [""New Line Cinema"", ""Ingenious Film Partners"", ""Depth of Field"", ""Scholastic Productions""] [""Dakota Blue Richards"", ""Nicole Kidman"", ""Daniel Craig"", ""Sam Elliott"", ""Eva Green"", ""Freddie Highmore"", ""Ian McKellen"", ""Ben Walker"", ""Ian McShane"", ""Kristin Scott Thomas"", ""Kathy Bates"", ""Jim Carter"", ""Tom Courtenay"", ""Christopher Lee"", ""Simon McBurney"", ""Jack Shepherd"", ""Magda Szubanski"", ""Derek Jacobi"", ""Clare Higgins"", ""Charlie Rowe"", ""Steven Loton"", ""Michael Antoniou"", ""Mark Mottram"", ""Hattie Morahan"", ""Jason Watkins"", ""Sam Hoare"", ""Brian Nickels"", ""Thomas Arnold"", ""Helen Soraya""] Chris Weitz The Golden Compass"
