id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,production_companies,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
15059,The Loss of Sexual Innocence,MOVIE,The story of the sexual development of a filmmaker through three stages of his life.,1999,,106.0,"[""Drama""]",[],,"[""Summit Entertainment"", ""Newmarket Capital Group"", ""Red Mullet Productions""]",,0,0,2.866934,5.2
103328,Holy Motors,MOVIE,"We follow 24 hours in the life of a being moving from life to life like a cold and solitary assassin moving from hit to hit. In each of these interwoven lives, the being possesses an entirely distinct identity: sometimes a man, sometimes a woman, sometimes youthful, sometimes old. By turns murderer, beggar, company chairman, monstrous creature, worker, family man.",2012,,115.0,"[""Drama"", ""Fantasy""]",[],,"[""Pandora Filmproduktion"", ""Canal+""]",,0,0,9.140936,6.9
157847,Joe,MOVIE,The rough-hewn boss of a lumber crew courts trouble when he steps in to protect the youngest member of his team from an abusive father.,2014,,118.0,"[""Drama""]",[],,"[""Worldview Entertainment"", ""Muskat Filmed Properties"", ""Dreambridge Films"", ""Rough House Pictures""]",,0,0,22.987897,6.5
25719,Shooting Fish,MOVIE,"Two con artists (Dan Futterman, Stuart Townsend) hire an unwitting medical-school student (Kate Beckinsale) as a secretary for their latest scam.",1997,,109.0,"[""Crime"", ""Comedy"", ""Romance""]",[],,"[""Arts Council of England"", ""National Lottery"", ""Gruber Bros."", ""Tomboy Films"", ""Winchester Multimedia PLC""]",,0,0,1.204941,7.0
48309,Prison,MOVIE,"After Charles Forsyth was sent to the electric chair for a crime he didn't commit, he forever haunts the prison where he was executed. Flash forward several years when the prison is reopened, under the control of its new warden Eaton Sharpe, a former security guard who framed Charlie. When prisoners are ordered to break down the wall to the execution room, they unknowingly release the angry spirit of Charles Forsyth, a powerful being distributing his murderous rage to all, leading up to the Warden himself.",1988,,102.0,"[""Crime"", ""Drama"", ""Horror"", ""Thriller""]",[],,"[""Empire Pictures""]",,0,0,7.605291,6.7
27723,Psycho Beach Party,MOVIE,"Spoof of 1960's Beach Party/Gidget surfing movies mixed with slasher horror films. A not-so-innocent girl in 1960's Malibu becomes the first girl surfer at Malibu Beach, only she suffers from dissociative identity disorder and occasionally her alter ego, a sexually aggressive, foul-speaking girl, comes out. During her ""episodes"" several beach goers are found murdered.",2000,,95.0,"[""Comedy""]",[],,"[""New Oz Productions"", ""Red Horse Films""]",,0,0,2.855963,6.0
20468,The Big Tease,MOVIE,"Thinking he's competing in Los Angeles' hot Platinum Scissors contest, Scottish hairstylist Crawford (Craig Ferguson) leaves Glasgow with a film crew to capture the event. When he learns he's a mere audience member, Crawford must find a way to become the mane event. Abhorrent Norwegian Stig is his stiff-as-gel competition. Drew Carey and others make cameo appearances in this hysterical mockumentar",1999,,87.0,"[""Comedy"", ""Foreign""]",[],,[],,0,0,0.502396,5.8
242575,"Guten Tag, Ramón",MOVIE,"After five failed attempts to go to the United States, 18-year-old Ramón decides to look for a friend’s aunt in Germany, but never finds her. With no papers or money, and without knowing the language, he barely survives living on the street until he meets Ruth, an old retired nurse who doesn’t speak Spanish. Beyond language barriers and prejudices, they discover that solidarity and humanity make life bearable.",2013,,119.0,"[""Drama""]",[],,"[""Eficine 226"", ""Beanca Films"", ""Fondo de Inversión y Estímulos al Cine (FIDECINE)"", ""MPN Cologne Film 3""]",,0,0,1.771584,8.1
44945,Trust,MOVIE,"A suburban family is torn apart when fourteen-year-old Annie meets her first boyfriend online. After months of communicating via online chat and phone, Annie discovers her friend is not who he originally claimed to be. Shocked into disbelief, her parents are shattered by their daughter's actions and struggle to support her as she comes to terms with what has happened to her once innocent life.",2010,,104.0,"[""Crime"", ""Drama"", ""Thriller""]",[],,"[""Nu Image Films"", ""Millennium Films"", ""Dark Harbor Stories""]",,0,0,21.230737,6.6
29122,An Everlasting Piece,MOVIE,"Colin (Barry McEvoy) is a Catholic and George (Brian O'Byrne) is a poetry-loving Protestant. In Belfast in the 1980s, they could have been enemies, but instead they became business partners. After persuading a mad wig salesman, known as the Scalper (Billy Connolly), to sell them his leads, the two embark on a series of house calls",2000,,103.0,"[""Comedy"", ""Crime""]",[],,"[""Columbia Pictures"", ""DreamWorks SKG"", ""Baltimore Spring Creek Productions"", ""Bayahibe Films Ltd.""]",,0,0,0.068246,6.0
125123,Among Giants,MOVIE,"A manager hires Ray, off the books, to paint all the power towers in a 15-mile stretch of high-tension wires outside Sheffield. Ray's crew of men are friends, especially Ray with Steve, a young Romeo. Into the mix comes Gerry, an Australian with a spirit of adventure and mountain climbing skills. She wants a job, and against the others' advice, who don't want a woman on the job, Ray hires her. Then she and Ray fall in love. He asks her to marry him, gives her a ring. Steve's jealous; Ray's ex-wife complains that he spends on Gerry, not his own kids, and she predicts that Gerry won't stay around. Plus, there's pressure to finish the job fast. Economics, romance, and wanderlust spark the end.",1998,,93.0,"[""Comedy"", ""Romance""]",[],,"[""Arts Council of England"", ""British Broadcasting Corporation (BBC)"", ""British Screen Productions""]",,0,0,0.541652,4.5
111190,Adore,MOVIE,"Lil and Roz are two lifelong friends, having grown up together as neighbors in an idyllic beach town. As adults, their sons have developed a friendship as strong as that which binds their mothers. One summer, all four are confronted by simmering emotions that have been mounting between them, and each find unexpected happiness in relationships that cross the bounds of convention.",2013,,100.0,"[""Drama""]",[],,"[""Gaumont"", ""Ciné@"", ""Canal+"", ""Screen Australia"", ""Screen NSW"", ""France Télévisions"", ""France 2 Cinéma"", ""Hopscotch Features"", ""Mon Voisin Productions""]",,0,0,18.790221,6.1
133575,The Velocity of Gary,MOVIE,Gary is in love with Valentino. So is Mary Carmen. Their life changes when Valentino is hit with a deadly disease and is slowly dying in their hands. They tear each other off to end up re-uniting upon their love for the same man.,1999,,100.0,"[""Drama"", ""Romance""]",[],,"[""Ventanarosa Productions"", ""Cineville"", ""Columbia TriStar Home Video"", ""Dan Lupovitz Productions""]",,0,0,0.409089,4.2
54580,Mondays in the Sun,MOVIE,"After the closure of their shipyard in Northern Spain, a few former workers: Santa, José, Lino, Amador, Sergei and Reina keep in touch. They meet mainly at a bar owned by their former colleague Rico. Santa is the most superficially confident and the unofficial leader of the group. A court case hangs over him relating to a shipyard lamp he smashed during protest against the closure. José is bitter that his wife, Ana, is employed when he is not. The gap between them is widening and he is fearful that she will leave him for a co-worker. Despite arthritic legs, Ana endures night shifts at a fish factory and thinks her looks are now lost. Not everyone seems to agree including her boss. Lino, an aging family man doggedly pursuing positions beyond his qualifications. The oldest member of the group, Amador, has degenerated into alcoholism after being abandoned by his wife; maintaining an increasingly transparent pretense that his wife will soon return from holiday.",2002,,113.0,"[""Drama""]",[],,"[""Vía Digital"", ""Eurimages"", ""Continental Producciones"", ""Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA)"", ""Televisión de Galicia (TVG) S.A."", ""Antena 3 Televisión"", ""Sogepaq"", ""Elías Querejeta Producciones Cinematográficas S.L."", ""Mediapro"", ""Quo Vadis Cinéma"", ""Eyescreen S.r.l.""]",,0,0,3.663108,7.1
52015,Stake Land,MOVIE,"Martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. A vampire epidemic has swept across what is left of the nation's abandoned towns and cities, and it's up to Mister, a death dealing, rogue vampire hunter, to get Martin safely north to Canada, the continent's New Eden.",2010,,98.0,"[""Drama"", ""Horror"", ""Action"", ""Thriller"", ""Science Fiction""]",[],,"[""Glass Eye Pix"", ""Belladonna Productions"", ""Off Hollywood Pictures""]",,0,0,12.496261,6.2
34941,The Last Time I Committed Suicide,MOVIE,"Neal Cassady is living the beat life during the 1940s, working at The Tire Yard and and philandering around town. However, he has visions of a happy life with kids and a white picket fence. When his girlfried, Joan, tries to kill herself he gets scared and runs away. But when Joan reappears will he take the chance at that happiness, or will he turn his back on it?",1997,,92.0,"[""Drama""]",[],,"[""Tapestry Films"", ""The Kushner-Locke Company"", ""Bates Entertainment""]",,0,0,0.596889,6.7
227975,Futuro Beach,MOVIE,"Donato fails in his attempt to save a drowning man, and meets one of the man's friends. He decides to start his life over, but pieces of his past keep coming after him.",2014,,106.0,"[""Drama""]",[],,"[""Coração da Selva"", ""Hank Levine Film"", ""Detailfilm"", ""Watchmen Productions""]",,0,0,2.611364,6.4
60422,Another Happy Day,MOVIE,A wedding at her parents' Annapolis estate hurls high-strung Lynn into the center of touchy family dynamics.,2011,,119.0,"[""Comedy"", ""Drama""]",[],,"[""Filmula""]",,0,0,3.238466,6.2
81390,A Lonely Place to Die,MOVIE,A group of five mountaineers are hiking and climbing in the Scottish Highlands when they discover a young Serbian girl buried in a small chamber in the wilderness. They become caught up in a terrifying game of cat and mouse with the kidnappers as they try to get the girl to safety.,2011,,99.0,"[""Adventure"", ""Action"", ""Thriller"", ""Crime""]",[],,"[""Carnaby International"", ""Molinare Studios"", ""Eigerwand Pictures""]",,0,0,8.30723,6.2
10981,Nothing,MOVIE,"The film tells the story of two good friends who live together, Andrew (Andrew Miller), an agoraphobic travel agent who works from his home, and Dave (David Hewlett), a loser who works in an office where he is treated with contempt. Just when it seems things can't get any worse for the two, the entire world outside of their house disappears and is replaced with an endless white void.",2003,,90.0,"[""Comedy"", ""Fantasy"", ""Science Fiction""]",[],,[],,0,0,3.408955,5.8
225235,The Geographer Drank His Globe Away,MOVIE,"Victor Sluzhkin signs on as a teacher of geography in a secondary school in his native Perm (in the Urals) and gets lost in a haze of hard vodka, desperate love for a nymphet-like student and the stress of educating teenagers. Geographer, as the students immediately dub Sluzhkin, attempts to escape from the grueling, dull, stultifying reality of Russia's provincial life in a rafting tour to the Urals. Accompanied by wild, adventure-seeking adolescents, faced with the numerous grim surprises of the nature, Geographer is poised to find himself and his own truth.",2013,,120.0,"[""Drama""]",[],,"[""Marmot-film""]",,0,0,1.876621,7.3
14902,1776,MOVIE,"The film focuses on the representatives of the Thirteen original colonies who participated in the Second Continental Congress. 1776 depicts the three months of deliberation (and, oftentimes, acrimonious debate) that led up to the signing of one of the most important documents in the History of the United States, the Declaration of Independence.",1972,,142.0,"[""Drama"", ""Comedy"", ""History"", ""Music""]",[],,"[""Columbia Pictures Corporation""]",,0,0,1.807571,7.1
121676,Inescapable,MOVIE,"Twenty-five years ago Adib (Alexander Siddig, Syriana, Cairo Time), a promising young officer in the Syrian military police, suddenly left Damascus under suspicious circumstances. Abandoning the love of his life Fatima (Marisa Tomei, The Wrestler, The Ides of March), he made his way to Canada and wiped the slate clean. With a beautiful wife, two grown daughters, and a great job in Toronto, Adib is confident he s built a successful life from scratch. But when his daughter Muna suddenly disappears in Damascus, his past threatens to violently catch up to him. Teaming up with a Canadian emissary (Joshua Jackson, Fringe), Adib must now confront the turmoil he thought he left behind so many years ago in order to find Muna.",2012,,93.0,"[""Thriller"", ""Romance""]",[],,"[""IFC Films"", ""Myriad Pictures"", ""Alliance Films""]",,0,0,6.783053,5.2
22301,Hell's Angels,MOVIE,"Two brothers attending Oxford enlist with the Royal Flying Corps when World War I breaks out. Roy and Monte Rutledge have very different personalities. Monte is a freewheeling womanizer, even with his brother's girlfriend Helen. He also proves to have a yellow streak when it comes to his Night Patrol duties. Roy is made of strong moral fiber and attempts to keep his brother in line. Both volunteer for an extremely risky two man bombing mission for different reasons. Monte wants to lose his cowardly reputation and Roy seeks to protect his brother. Roy loves Helen; Helen enjoys an affair with Monte; before they leave on their mission over Germany they find her in still another man's arms.  Their assignment to knock out a strategic German munitions facility is a booming success, but with a squadron of fighters bearing down on them afterwards, escape seems unlikely.",1930,,127.0,"[""Action"", ""Drama"", ""History""]",[],,"[""The Caddo Company""]",,0,0,8.484123,6.1
20065,Purple Violets,MOVIE,"Patti Petalson is a promising writer, but her marriage and conventional job keep her from her dream. She longs to return to her writing, especially after running into her first love Brian Callahan, a successful crime novelist. Kate is Patti's best friend since college; she's a tough-talking schoolteacher who plays therapist to all Patti's problems, while she's got a few of her own.",2007,,103.0,"[""Comedy"", ""Drama"", ""Romance""]",[],,[],,0,0,0.936232,5.7
257087,The Veil,MOVIE,"The story springs from the real-world headlines of religious cults and mass suicides. With Veil, it begins 30 years ago, when members of a religious cult known as Heaven's Veil take their own lives. The truth behind what really happened remains buried deep in the memory of the sole survivor, a five-year-old girl, who returns to the compound with a documentary crew as an adult. They soon discover something that is far more terrifying than anything they could have imagined.",2016,,93.0,"[""Horror""]",[],,"[""Blumhouse Productions""]",,0,0,12.822534,4.5
46420,The Loved Ones,MOVIE,"Lola Stone asked Brent Mitchell to the prom, but Brent said no, and now he's screwed. What happens when Lola doesn't get what she wants? She enlists Daddy's help to throw a prom of her own, where she is queen and Brent is king -- whether he likes it or not. THE LOVED ONES is what happens when puppy love goes horribly, violently wrong. Brent should have said yes...",2009,,84.0,"[""Horror""]",[],,"[""Omnilab Media"", ""Ambience Entertainment"", ""Screen Australia"", ""Film Victoria""]",,0,0,4.989985,6.6
114635,The Helpers,MOVIE,"Seven friends from Sacramento, California head out on a documented road trip to Las Vegas. Their trip takes a very unexpected turn for the worse when their back tires mysteriously blow out. A couple miles down the road, they find a little gas station Diner/Motel, run by the most friendly, polite and ""helpful"" people. It appears that their problems are solved, but boy are they wrong! When convinced by ""The Helpers"" to stay overnight, the friends all wake up in their rooms to a new kind of gruesome and bloody terror!",2012,,78.0,"[""Horror""]",[],,"[""Brian Barrett Pictures""]",,0,0,1.390659,4.1
158150,How to Fall in Love,MOVIE,"An accountant, who never quite grew out of his awkward teenage years, finds himself with a dating coach - she happens to be his high school crush as well. Thanks to his coach, he gets a pretty woman he has his sights on for some time, but realizes they are incompatible. Meanwhile, his dating lessons with his teenage crush reawaken old feelings. Not realizing the feelings are mutual, he finds himself unable to act on them due to his fear of being rejected by the one he truly loves.",2012,,0.0,"[""Comedy"", ""Romance"", ""TV Movie""]",[],,"[""Annuit Coeptis Entertainment Inc."", ""Annuit Coeptis Entertainment II""]",,0,0,1.923514,5.2
251979,The Perfect Wave,MOVIE,"“The Perfect Wave” is the true story of Ian McCormack who grew up surfing the waters of New Zealand. Wanting to dive deeper, Ian sets out on a journey with his best friend that will change his life as they chase the perfect wave.",2014,,113.0,"[""Romance"", ""Adventure"", ""Drama""]",[],,"[""Divine Inspiration, The Fabulous Boomtown Boys""]",,0,0,4.118612,4.4
874,A Man for All Seasons,MOVIE,A Man for All Seasons is the filmed version of the life of Thomas More. An English man comes to Sir Thomas More to ask if he can divorce his wife since King Henry VIII has made it illegal. Sir Thomas More stands up in opposition to the King even though he knows he’s risking his own life. An award winning film from 1966.,1966,,120.0,"[""Drama"", ""History""]",[],,"[""Columbia Pictures Corporation"", ""Highland Films""]",,0,0,9.541688,7.5
10774,Network,MOVIE,A TV network cynically exploits a deranged ex-TV anchor's ravings and revelations about the media for their own profit.,1976,,121.0,"[""Drama""]",[],,"[""United Artists"", ""Metro-Goldwyn-Mayer (MGM)""]",,0,0,17.234745,7.7
770,Gone with the Wind,MOVIE,An American classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the American south during the Civil War and Reconstruction.,1939,,238.0,"[""Drama"", ""Romance"", ""War""]",[],,"[""Selznick International Pictures"", ""Metro-Goldwyn-Mayer (MGM)""]",,0,0,48.98255,7.7
266102,Desert Dancer,MOVIE,"Inspirational true story of Iranian dancer Afshin Ghaffarian, who risked his life for his dream to become a dancer despite a nationwide dancing ban.",2014,,98.0,"[""Drama""]",[],,"[""Head Gear Films"", ""Lipsync Productions"", ""May 13 Films"", ""CrossDay Productions Ltd."", ""Morocco Film Assistance""]",,0,0,1.972668,6.5
29715,Major Dundee,MOVIE,"During the last winter of the Civil War, cavalry officer Amos Dundee leads a contentious troop of Army regulars, Confederate prisoners and scouts on an expedition into Mexico to destroy a band of Apaches who have been raiding U.S. bases in Texas.",1965,,123.0,"[""War"", ""Western""]",[],,"[""Columbia Pictures Corporation"", ""Jerry Bresler Productions""]",,0,0,3.490215,6.2
25209,Annie Get Your Gun,MOVIE,"This film adaptation of Irving Berlin's classic musical stars Betty Hutton as gunslinger Annie Oakley, who romances fellow sharpshooter Frank Butler (Howard Keel) as they travel with Buffalo Bill's Wild West Show. Previously off target when it comes to love, Annie proves you can get a man with a gun in this battle-of-the-sexes extravaganza, which features timeless numbers like ""Anything You Can Do"" and ""There's No Business Like Show Business.""",1950,,107.0,"[""Action"", ""Comedy"", ""Music"", ""Romance"", ""Western""]",[],,"[""Metro-Goldwyn-Mayer (MGM)""]",,0,0,1.726175,7.3
37495,Four Lions,MOVIE,"Four Lions tells the story of a group of British jihadists who push their abstract dreams of glory to the breaking point. As the wheels fly off, and their competing ideologies clash, what emerges is an emotionally engaging (and entirely plausible) farce. In a storm of razor-sharp verbal jousting and large-scale set pieces, Four Lions is a comic tour de force; it shows that-while terrorism is about ideology-it can also be about idiots.",2010,,101.0,"[""Comedy"", ""Crime"", ""Drama""]",[],,"[""Film4"", ""Drafthouse Films"", ""Warp Films"", ""Wild Bunch Distribution""]",,0,0,20.544999,7.0
29262,The House of Sand,MOVIE,"A woman is taken along with her mother in 1910 to a far-away desert by her husband, and after his passing, is forced to spend the next 59 years of her life hopelessly trying to escape it.",2005,,115.0,"[""Drama""]",[],,[],,0,0,0.389471,6.7
34769,Defendor,MOVIE,"A crooked cop, a mob boss and the young girl they abuse are the denizens of a city's criminal underworld. It's a world that ordinary Arthur Poppington doesn't understand and doesn't belong in, but is committed to fighting when he changes into a vigilante super-hero of his own making, Defendor. With no power other than courage Defendor takes to the streets to protect the city's innocents.",2009,,101.0,"[""Drama"", ""Action"", ""Comedy"", ""Crime""]",[],,"[""Alliance Films"", ""Darius Films"", ""Insight Film Releasing""]",,0,0,8.45342,6.5
35032,The Pirate,MOVIE,"A girl is engaged to the local richman, but meanwhile she has dreams about the legendary pirate Macoco. A traveling singer falls in love with her and to impress her he poses as the pirate.",1948,,102.0,"[""Music"", ""Romance""]",[],,"[""Metro-Goldwyn-Mayer (MGM)""]",,0,0,0.90522,6.6
5178,The Good Heart,MOVIE,"Brian Cox stars as Jacques, the curmudgeonly owner of a gritty New York dive bar that serves as home to a motley assortment of professional drinkers. Jacques is determinedly drinking and smoking himself to death when he meets Lucas (Dano), a homeless young man who has already given up on life. Determined to keep his legacy alive, Jacques deems Lucas is a fitting heir and takes him under his wing, schooling him in the male-centric laws of his alcoholic clubhouse: no new customers, no fraternizing with customers and, absolutely no women. Lucas is a quick study, but their friendship is put to the test when the distraught and beautiful April (Isild Le Besco) shows up at the bar seeking shelter, and Lucas insists they help her out.",2009,,95.0,"[""Drama"", ""Comedy"", ""Romance""]",[],,"[""Nimbus Film Productions""]",,0,0,2.201678,6.0
8618,The History Boys,MOVIE,"The story of an unruly class of bright, funny history students at a Yorkshire grammar school in pursuit of an undergraduate place at Oxford or Cambridge. Bounced between their maverick English master, a young and shrewd teacher hired to up their test scores, a grossly out-numbered history teacher, and a headmaster obsessed with results, the boys attempt to pass.",2006,,109.0,"[""Comedy"", ""Drama""]",[],,"[""DNA Films"", ""BBC Films"", ""UK Film Council""]",,0,0,3.771652,6.6
3116,Midnight Cowboy,MOVIE,A naive male prostitute and his sickly friend struggle to survive on the streets of New York City.,1969,,113.0,"[""Drama""]",[],,"[""United Artists"", ""Florin Productions"", ""Jerome Hellman Productions""]",,0,0,21.119209,7.4
9427,The Full Monty,MOVIE,"Sheffield, England. Gaz, a jobless steelworker in need of quick cash persuades his mates to bare it all in a one-night-only strip show.",1997,,91.0,"[""Comedy""]",[],,"[""Channel Four Films"", ""Twentieth Century Fox Film Corporation"", ""Redwave Films""]",,0,0,17.002623,6.8
813,Airplane!,MOVIE,"Alcoholic pilot, Ted Striker has developed a fear of flying due to wartime trauma, but nevertheless boards a passenger jet in an attempt to woo back his stewardess girlfriend. Food poisoning decimates the passengers and crew, leaving it up to Striker to land the plane with the help of a glue-sniffing air traffic controller and Striker's vengeful former Air Force captain, who must both talk him down.",1980,,88.0,"[""Comedy""]",[],,"[""Paramount Pictures""]",,0,0,46.116885,7.1
352978,Chain of Command,MOVIE,"After finding his brother murdered after returning from duty, Webster searches for the perpetrators, but discovers a conspiracy that cuts deep inside the U.S. government.",2015,,88.0,"[""Thriller"", ""Adventure"", ""Action""]",[],,"[""Hollywood Media Bridge"", ""LionsGate"", ""Clear Lake Entertainment"", ""Dog and Pony Media""]",,0,0,1.398981,5.3
10634,Friday,MOVIE,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",1995,,91.0,"[""Comedy""]",[],,"[""New Line Cinema""]",,0,0,25.5748,7.0
9516,Menace II Society,MOVIE,"Menace II Society is a coming of age tale detailing the summer after its protagonist Caine (Tyrin Turner) graduates from high school. This is Caine's story, which details real life in today's tough inner city.",1993,,97.0,"[""Drama"", ""Action"", ""Crime""]",[],,"[""New Line Cinema""]",,0,0,3.418871,7.2
16288,Creepshow 2,MOVIE,"EC Comics-inspired weirdness returns with three tales. In the first, a wooden statue of a Native American comes to life...to exact vengeance on the murderer of his elderly owners. In the second, four teens are stranded on a raft on a lake with a blob that is hungry. And in the third, a hit and run woman is terrorized by the hitchhiker she accidentally killed...or did she really kill him?",1987,,92.0,"[""Horror""]",[],,"[""New World Pictures"", ""Laurel Entertainment Inc.""]",,0,0,10.729884,5.9
23330,The Ballad of Cable Hogue,MOVIE,"Double-crossed and left without water in the desert, Cable Hogue is saved when he finds a spring. It is in just the right spot for a much needed rest stop on the local stagecoach line, and Hogue uses this to his advantage. He builds a house and makes money off the stagecoach passengers. Hildy, a prostitute from the nearest town, moves in with him. Hogue has everything going his way until the advent of the automobile ends the era of the stagecoach.",1970,,121.0,"[""Action"", ""Comedy"", ""Western""]",[],,"[""Warner Bros.""]",,0,0,2.676535,6.9
18900,In Cold Blood,MOVIE,"A 1967 film based on Truman Capote's book of the same name. After a botched robbery results in the brutal murder of a rural family, two drifters elude police, in the end coming to terms with their own mortality and the repercussions of their vile atrocity.",1967,,134.0,"[""Crime"", ""Drama""]",[],,"[""Columbia Pictures Corporation"", ""Pax Enterprises""]",,0,0,7.821438,7.4
27029,The Nun's Story,MOVIE,Gabrielle Van Der Mal gave up everything to become a nun. But her faith and her vows are forever being tested: first in the missionary Congo hospital where she assists the brilliant and handsome Dr. Fortunati and then at the mother house in France when World War II has broken out and the nuns are forbidden by the order to take sides.,1959,,149.0,"[""Drama""]",[],,"[""Warner Bros.""]",,0,0,3.281509,7.4
26268,Harper,MOVIE,"Harper is a cynical private eye in the best tradition of Bogart. He even has Bogie's Baby hiring him to find her missing husband, getting involved along the way with an assortment of unsavory characters and an illegal-alien smuggling ring.",1966,,121.0,"[""Action"", ""Drama"", ""Thriller"", ""Crime"", ""Mystery""]",[],,"[""Warner Bros.""]",,0,0,2.938973,6.2
573,Frenzy,MOVIE,"A serial murderer is strangling women with a necktie. The London police have a suspect, but he is the wrong man.",1972,,116.0,"[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",[],,"[""Universal Pictures""]",,0,0,10.219942,7.1
310131,The Witch,MOVIE,"New England in the 1630s: William and Katherine lead a devout Christian life with five children, homesteading on the edge of an impassable wilderness. When their newborn son vanishes and crops fail, the family turns on one another. Beyond their worst fears, a supernatural evil lurks in the nearby wood.",2016,,92.0,"[""Mystery"", ""Horror""]",[],,"[""Parts and Labor"", ""RT Features"", ""Rooks Nest Entertainment"", ""Maiden Voyage Pictures"", ""Pulse Films"", ""Scythia Films"", ""Code Red Productions"", ""Mott Street Pictures"", ""Very Special Projects""]",,0,0,50.319662,6.3
40505,I Got the Hook Up,MOVIE,"Two broke buddies feel lucky when they come upon a truckload of cellular phones and begin selling them out of the back of their van. Trouble arises though, when the phones develop faults. The two friends then not only have to deal with unsatisfied customers but also the FBI.",1998,,93.0,"[""Action"", ""Comedy""]",[],,"[""Dimension Films"", ""No Limit Films""]",,0,0,0.593068,5.4
11363,She's the One,MOVIE,"Mickey, a free-spirited New York cabbie, and Francis, a materialistic Wall Street stockbroker, are extremely competitive and confused about women as a result of their father's influence. Though they disagree about everything, they have one thing in common: Mickey's ex-fiance Heather is Francis's secret love. Though both brothers have beautiful wives, Heather triggers their longtime sibling rivalry",1996,,96.0,"[""Comedy"", ""Romance""]",[],,"[""Fox Searchlight Pictures""]",,0,0,8.406025,5.7
3033,Gods and Monsters,MOVIE,"It's 1957, and Whale's heyday as the director of ""Frankenstein,"" ""Bride of Frankenstein"" and ""The Invisible Man"" is long behind him. Retired and a semi-recluse, he lives his days accompanied only by images from his past. When his dour housekeeper, Hannah, hires a handsome young gardener, the flamboyant director and simple yard man develop an unlikely friendship, which will change them forever.",1998,,105.0,"[""Drama""]",[],,"[""Lions Gate Films"", ""Flashpoint (I)"", ""Showtime Networks""]",,0,0,5.588652,6.8
25376,The Secret in Their Eyes,MOVIE,A retired legal counselor writes a novel hoping to find closure for one of his past unresolved homicide cases and for his unreciprocated love with his superior - both of which still haunt him decades later.,2009,,129.0,"[""Crime"", ""Drama"", ""Mystery"", ""Romance""]",[],,"[""100 Bares"", ""Haddock Films S.R.L."", ""Instituto Nacional de Cine y Artes Audiovisuales (INCAA)"", ""Televisión Española (TVE)"", ""Tornasol Films"", ""Canal+ España"", ""Ministerio de Cultura"", ""Instituto de Crédito Oficial (ICO)"", ""Televisión Federal (Telefe)""]",,0,0,25.894065,7.8
22007,Train,MOVIE,This new Train tells the tale of an American wrestling team who board a train that just so happens to be used as a supermarket for organ harvesters.,2008,,94.0,"[""Horror"", ""Thriller""]",[],,"[""Nu Image Films"", ""Millennium Films""]",,0,0,3.280081,4.8
765,Evil Dead II,MOVIE,Ash Williams and his girlfriend Linda find a log cabin in the woods with a voice recording from an archeologist who had recorded himself reciting ancient chants from “The Book of the Dead.” As they play the recording an evil power is unleashed taking over Linda’s body.,1987,,84.0,"[""Horror"", ""Comedy"", ""Fantasy""]",[],,"[""Renaissance Films"", ""Rosebud Productions""]",,0,0,35.674774,7.6
10615,Pootie Tang,MOVIE,"Pootie Tang, the musician/actor/folk hero of the ghetto, is chronicled from his early childhood to his battles against the evil Corporate America, who try to steal his magic belt and make him sell out by endorsing addictive products to his people. Pootie must learn to find himself and defeat the evil corporation for all the young black children of America, supatime.",2001,,81.0,"[""Action"", ""Comedy""]",[],,[],,0,0,3.115754,5.4
205321,Sharknado,MOVIE,"A freak hurricane hits Los Angeles, causing man-eating sharks to be scooped up in tornadoes and flooding the city with shark-infested seawater. Surfer and bar-owner Fin sets out with his friends Baz and Nova to rescue his estranged wife April and teenage daughter Claudia",2013,,86.0,"[""TV Movie"", ""Horror""]",[],,"[""The Asylum"", ""Syfy"", ""Southward Films""]",,0,0,20.466433,3.8
89540,The Other Conquest,MOVIE,"The film is a drama about the aftermath of the 1520s Spanish Conquest of Mexico told from the perspective of the indigenous Aztec people. It explores the social, religious, and psychological changes brought about by a historical process of colonization that both defined the American continent and is also highly reminiscent of today’s neocolonialism.",1999,,105.0,"[""Drama"", ""Foreign""]",[],,[],,0,0,0.015597,5.4
46146,Troll Hunter,MOVIE,"A group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. They start to follow a mysterious hunter, learning that he is actually a troll hunter.",2010,,103.0,"[""Fantasy"", ""Horror""]",[],,"[""Filmkameratene A/S"", ""Film Fund FUZZ"", ""SF Norge A/S""]",,0,0,12.982319,6.7
38007,Ira & Abby,MOVIE,"A neurotic, young psychology student, with low self-esteem, has a chance encounter with a free-spirited, extremely gregarious woman who works at the Paris Health Club in New York City, and who suggests that they immediately get married to see how it will work out. Both of the student's parents are analysts, and they provide the happy couple with a gift certificate for a year of marriage counseling as a wedding present.",2006,,104.0,"[""Comedy"", ""Romance""]",[],,[],,0,0,0.595136,5.8
